doc_id,text
1231,do you think stamina was a issue in the first fight vs you seemed to tire during the the bout?
1232,U know me bro... just working... heard u had some more good sales going on overseas... keep doing your thing bro...
1233,we gotta start with a name first lol..u got anything marinating
1234,No problem!
1235,"Haha! Me too. I feel like a tattling third grader, but it's kinda fun."
1236,"When your parents tell you you need to be more social & you're just all ""I AM! ~on the Internet~"""
1237,You both are awesome! Thanks for being fans of our snacks. :) RT: sunbelt granola bars ! <33333333
1238,Congrats 2 the Dept. of Student Transportation's SW Terminal 4 its GPS-VERIFIED 100% ON-TIME Performance today!
1239,Hope everyone has a Wonderful Wednesday!
1240,I'll be back for 10 days starting June 30th. We should meet up.
1241,"Yep, the director made me put in the mic-feedback gag. Love a joke that says ""the sound guy is incompetent."" sigh."
1242,Hope my LadyAer bestie has amazing Lady A dreams tonight! <3
1243,"Mumbai Bistro opens July 21st...Next week, Wednesday. 930 Locust St., Philadelphia, PA 19107."
1244,I'm a little late on this one but I wanted to thank and for the awesome training.
1245,"Tim Burton's ""Dark Shadows""? Too predictable a project for him. Tim Burton's ""The Brady Bunch""? Now that I'd like to see!"
1246,haha cool. See you tonight inshallah. You didn't see my new whip yet :-)
1247,Pro•to•type ► the original on which something is based; someone that serves to illustrate the typical qualities of a class.
1248,Don't go breaking my pretty little heart <3 ....
1249,Be honorable yourself if you wish to associate with honorable people. - Proverb
1250,I wanna watch The Naked Gun all of a sudden. A classic!
1251,Theres a person on instagram pretending to b Niall saying he is dating this girl. I just want to RIP THEIR FACE OFF! Posers are my
1252,Lol yea.. I guess this it's true at times. RT : 
1253,feeling good
1254,So tired and so sore.
1255,I know!!! It's a short season but I'll take what I can get!
1256,That's awesome =)
1257,yes ma'am I am lol
1258,damn yo it felt weird not workin last night sheesh
1259,"To adopt kids, foreigners shed live-in tag - Deccan Herald"
1260,"We too are global, independent & musical! Hope u have a chance 2 check out & dig you some Secret Skwirl. Best & success!"
1261,Well hi! and you're welcome. :) It's totally exciting to have a new best friend!<3 i love your videos! Could you PLEASE follow me?
1262,Agreed! I'll even come east to make it easier on you. :)
1263,"Couple of hours and my girlfriend will be in Nashville. For good. Or, at least til we find another place to work and live in."
1264,You fucked up.
1265,I feel like I never have time for anything anymore I'm either doing something for school or at work :(
1266,Alternatively you can use NSLocalizedStringWithDefaultValue() to separate the keys from values to unique them.
1267,Well we hope you get better soon!
1268,First 
1269,it's that time
1270,i dont think so
1271,Does you know which ones??
1272,What an excellent reunion last night
1273,Tired of commercials. Commercials are practically everywhere...
1274,Just stood in line for my flight back to Richmond with former VA governor Tim Kaine. Chatting baseball.
1275,"It's too bad you can't drive it there. But, I know...sand people."
1276,and by shootout I meant shoutout ;)
1277,"Warren is if I may, ""Spot On""."
1278,I miss you! i need to come up soon so you can possibly color my hair! :D
1279,Might be the next iron chef.
1280,"Get it out of your glove, Ramirez...come on."
1281,Joe said months ago that RReagon won reelection W/unemployment @ 7% maybe Obama can lower 8.3% to 7.7%
1282,Right back at you!!!
1283,when the pimps in the crib ma drop it like its hott ...
1284,Bulger's appearance in fed. court in has wrapped up.He Asked for public defender. Pros. cited 800-grand found in his apt.
1285,You cant club to find the one anyway...right?
1286,"he probably is, but i can never pass up the opportunity to give him shit."
1287,“: Rocking the Red again soon baby ! 
1288,"Usually, yes. Considered doing it this morning, then considered again. Getting the rhythm is key."
1289,"Avoid baths, swimming pools and hot tubs until your incision is completely healed post-surgery."
1290,drew beringer is the worst tweeter jn the history of teitter
1291,it will be my home for the next week...
1292,"Uh oh, power is out."
1293,"Love your show! but missed who did 'Heavy Things' a couple of mins ago, could you tweet it?"
1294,"""Shall we go?"" ""yeah""...Nobody moves."
1295,a shutout! (so far!) i can live w that.
1296,"Good Morning and Happy Easter... Remenber the day for its true meaning and of course enjoy it, friends, family, egg hunts, food and all..."
1297,Thanks for track tips and
1298,"Pierce hurts knee, status for Game 5 uncertain"
1299,I guess
1300,I am a 
1301,"2012 Chicken Run Rescue Photo Calendars on sale, $25 each. Email with ""2012 Calendar"" in subject line to order."
1302,please do.
1303,"Though I am not overly enthusiastic about my choices today, I am thankful that "
1304,I can guarantee you that on monday every single 
1305,"Didn't know if you saw, but "
1306,Listening to she thinks my tractors sexy. Don't judge
1307,"Happiest of birthdays, !"
1308,I myself will be drinking a beer. Will that work?
1309,awesome! I'll check 'em out!
1310,welcome to new followers
1311,"cause I mean..you got 3rd and 1st, that's something to be proud of."
1312,Keep it up Nuggets!!!
1313,"Exclusive Members Only Ice Skating Event - Monday, February 7, 2011 - www.jacketbackers.org for full details!!!"
1314,Writing my 
1315,Nawl I ain't talking to no damn maggot bruh
1316,Thanks for the 
1317,She just wished loving him didn't always have to be so hard.
1318,Gov't Data & The Invisible Hand by Harlan Yu
1319,"Brought a jalepeno for lunch, not a good idea."
1320,"RT : If you live near a bus stop, please help our passengers with disabilities and elderly bus riders by shoveling out the stop...."
1321,I won't forget :) I'll text you when I get home
1322,JENNIFER MILAN just release a new single with Peas Michel from the fugees. Getting Huge in Europe
1323,“: That awkward moment when you finish a math problems and your answer isn't even one of the choices.”
1324,Thanks! I've been through 3x but am super excited to have it delivered to my DM and key leadership team.
1325,Being single has its ups n downs
1326,The movie 2012 is just out of control. :(
1327,NFL nike jerseys so fresh
1328,Bein an Indian tonight 👣
1329,We need more black movies like that...
1330,seriously i cant find u guys
1331,Celebrating my bday by going on with today at noon. Call in and share your passion for Baltimore's children.
1332,Playing basket ball by myself ):
1333,Mao's Last Dancer comes to Portland in 3 days! www.maoslastdancer-movie.com/flash.html
1334,I actually love this! RT From last night: Lady Gaga Partners with Harvard to Launch Anti-Bullying Born This Way Foundation
1335,Braden Holtby is a major babe.
1336,"Series Q in general, rest its soul, has been spectacular re: cover design since about 2003. No Future is pretty great, too."
1337,I have been eyeing Balenciaga for a long time. Might need to take the plunge but you will of course need to hold my hand
1338,who likes wilson's hot tamales from cleveland ohio
1339,lol oh Dallas boys... ;)
1340,Who's teams kicker kicks and recovers the ball?
1341,woah! Blast from the past! How are you guys?
1342,I fear it is.
1343,"We're looking forward to participating this year. After hearing much about the entries, we can't wait to choose a script."
1344,I like the block carrying as long as they can only pick up things like dirt and sand.
1345,"thanks Julie, I was going to send you a reminder in the morning :)"
1346,You NEED to get a gameboy emulator and Pokemon Turquoise.
1347,Trying to come up with done genius tweet.... Its not working
1348,: Don't hate me! My mom took me on a date... Haha
1349,another snow teaser headed our way
1350,so excited to go to the baseball game on sunday. bobblehead day yo
1351,ur welcome boo... :)
1352,that is too sweet...now where is my baby..?
1353,Hood morning Queen
1354,you will do great! dont worry i vote for you every week:)
1355,"If you, , were anyone in history, you would be Ned Stark."
1356,"If your not down with Billy Idol you have problems. Yeah, I'm dancing with myself."
1357,true. Eric J. Your year. It was eric similac & me. Lol only 2 erics in 08. I left to atlanta junior year
1358,I've been to Northern California and liked that a lot. I really want to check out Portland and Seattle.
1359,I deleted my four square but briefly considered reactivating Facebook...
1360,"That's a false dilemma,isn't it?Also,at that stage,they might not have the luxury of choosing between those things."
1361,I believe it is impossible to make sense of life in this world except through art. –Daniel Pinkwater
1362,Wow I just realized my bday is in exactly a month from today.. excited(:
1363,Indiana playin well and getting the bounces at home. Kentucky's half court offense a problem for them. But there too good not to comeback.
1364,"Finishing my basement, want to pre-wire for 2nd DirecTV receiver - where can I get info on how to do that?"
1365,"Scored yet another jingle gig! Woot! It's good to know that long after I am gone from this mortal realm, my jingles will live on. JINGLE!"
1366,went to the eye doctor and have to get bifocals :( and they told me that my headaches aren't from vision so I have to go to the doctors soon
1367,Just had some leftovers for lunch 
1368,Did you see our Ad. in the 
1369,I'm a David Brooks Democrat
1370,"Tried over 30 plates from the cold & hot plates, Robata grill, and sushi/sashimi/rolls from last night. Amazing! Opens Tues!"
1371,Some things you wanna tweet so bad but its probly better i dont lol
1372,"RT : When you guys get all heated about sports, it sounds like an asylum arguing over whose Pez tastes most like Middle-earth."
1373,Nice day to come back. Pity its Internationals next week though.
1374,Went to a sketchy parking lot carnival but had such a blast with the new bf :)
1375,DA PITBULL IS IN DA HOUSE is trending worldwide?!?!?!
1376,playing at the pool
1377,- Thanking My Lord & Savior For Another One ! 
1378,you were my 100 follower!!(:
1379,thanks for the follow! xx
1380,"My haircut looks like I sat in the barber's chair and said, ""Id like you to make me look younger, and also homophobic."""
1381,Follow my silly thoughts and drunken ramblings
1382,Apparently forcibly poisoning someone isn't an example of
1383,Package on the way to you today! You should have it Friday. Let me know what you think.
1384,"Off the chain last Night!! S/O Mz Lisa, !! Awesome Job HUNNYS!!!"
1385,"I've been taking notes, tomorrow I will share some observations. "
1386,"So far, i'm 7 songs into my next album.. Dope :)"
1387,"These artist constantly blaspheme God , and you respect that ? Come on when you gonna draw the line people"
1388,CPAC round-table: First Nations in Canada: Is there a way forward? - Macleans.ca
1389,Thanks for the input! We will definitely be taking your consideration on the next tee design!
1390,Congrats guys! You're building up an awesome iOS team.
1391,Don't want to rush things but I like him 
1392,"men lie, women lie, numbers dont, i see that"
1393,Raven's girlfriend is ugly as fuck
1394,"wishes he could come up with the ""right"" words."
1395,"College bound illegals argue they have much to contribute to society as many are A+ students pursuing medical, health, business careers."
1396,Hey I want to see Ryan Flaherty's diving play on 
1397,FOLLOW for me right now. (:
1398,your face
1399,Good what? Don't keep me in suspense?
1400,So hot in my office today...yeowza... gonna have to wring out my socks... sheesh!
1401,Woohoo! Great collection. Really glad this is now online and available.
1402,what the f*** im doing wake up in the morning who the fuck I'mma screwing my partner on brown and you know I'm on white
1403,"The nice thing about living amongst college kids, is that when u want to party, you can tell them to go STFU, but sucks when u want quite."
1404,"thinks the refs are trying to give the game to the Saints on this drive on both ends of the field. Still, the Pack made an incredible st ..."
1405,what does that mean XRISTOS ANESTI !
1406,Imma google it right now
1407,I believe I may have found your debit card. Tweet back if you are missing one.
1408,Thanks. Right back at you!
1409,Fatherhood is pretending the present you love most is soap-on-a-rope. Bill Cosby
1410,Thanks doll! I do feel better today. :)
1411,Happy New Year. Looking forward to even more phenomenal growth in 2012. That said... Send us some good music videos.
1412,Yay! are you in Vegas?
1413,awesome schools :-)
1414,"Interesting...I had the same interview...result ? Nada. No phone call, no email...Christopher ; 719.481.9476"
1415,"No Kobe, you will NOT top Jordan's flu game. For one, its the first round, not the finals."
1416,LMAO stop making me geek
1417,Time for me to go to 💤
1418,NO SIMON COME BACK
1419,Don't tell me a writer and an historian aren't contributing positively to British society just because we don't make over £31k.
1420,you're ignoring me now? that's cool -_-
1421,If youare giving up Big Ben and Battle for Brady - I could get behind that. Wouldn't quit on Mendy
1422,What Job Seekers Need to Know in Today’s Digital Market
1423,If you're as real as you say you are the. You shouldn't have to tell people... People will KNOW IT!!
1424,Just realized I spelled Thursdays wrong in that tweet over yonder. Oh well
1425,I'm kidding you're fake tan rubbed off on me ahahahahaahah!
1426,There's no place like London.
1427,Version 7 is on its way. Stay tuned.
1428,"Adding to my previous note, ALL of our minds are blown :) Thanks for the Valentines treats! cc"
1429,Q&A: panel discussing idea that ppl in countries that trust in their gov'ts more are more likely to be willing to share more data.
1430,Now this was a long night... Spanish niggas guns but no coke lol what a night.
1431,thanks sweetie!!
1432,Follow my roommate! She has no idea what she's doing
1433,"""A book is just a souvenir of ideas."" - cc"
1434,MAN MAN DONT TELL NOBODY PLZ KEEP IT BETWEEN ME AND U
1435,Sometimes you catch a glimpse of what's REALLY possible & you know you're on the right path... It just FEELS right... No logic involved...
1436,Just walked into a site in 
1437,well let the emotion push you to your best time!! GOOD LUCK!!
1438,"Baby with a beard, you need to be put down. Post Haste!!"
1439,What am I getting? What am I getting???
1440,I'm not sure that should be anybody's style...
1441,Regular jogging may dramatically up life expectancy
1442,"yah, it was really good. Suprising ending."
1443,"Realized the events of the next few weeks make me want to laugh, cry, and vomit simultaneously."
1444,"Thanks for checking for us fam, I'm also doing a Mike Treese solo album so its gonna be a good year! Its just expensive to D.I.Y."
1445,"""Eloquence is a painting of the thoughts."" - Blaise Pascal"
1446,“It is never too late to be what you might have been.”
1447,"Someone needs to have ""the talk"" with that person. They clearly don't understand reproduction."
1448,"That feeling youu get when your crush calls youu ""babe"".♥"
1449,"I'm a Sooner born and Sooner bred and when I die, I'll be Sooner dead Rah Oklahoma, Rah Oklahoma Rah Oklahoma, OK U!"
1450,do 4 more sets of 7 pullups and declare victory
1451,looking forward to them! putting this one on my reading list!
1452,Sometimes the difference between making it safely across the street and getting struck by a vehicle lies in a light hop run-step
1453,so i put my ipod on shuffle and 7/10 of the first songs it plays are what does that tell u?
1454,is wearing a lungi.
1455,Who's going to be Herman Cain's Smoking Man for Halloween?
1456,so would a reference superhero sport a stapler in a holster? seems more menacing than a 3 hole punch.
1457,"When you cant stop Faried, smash him in the head. When that doesnt work..... run like hell."
1458,Great Workout today! 
1459,"“: ABC has canceled Pan Am, GCB, Missing and The River. Details to come... "
1460,I want Donato's!!!!!
1461,haha that's ok I forgive you :P
1462,We will always love you...thank you for giving the world so much with your voice of an angel and now you are one. R.I.P. Whitney Houston
1463,RT: damn I got a guestlist wit 600 ppl on it this is some funny sh*t... Get on the LinxList!
1464,"Congrats to all the graduates today! A degree well earned, now go forth and change the world"
1465,Hahaha! Yeah lightning! I love it. Hope you enjoyed the storm too.
1466,"arvo2010: Comparative Assessment of Murine Allergic Conjunctivitis Model Variations for Efficient... - Kathryn S Crawford , May 3, D864"
1467,it looks like it hasnt come out yet
1468,BAH! I hope your booty gets on TV. Lol.
1469,Calvin Johnson gets the Madden 13 cover.
1470,Big Daddy Shaq couldn't fit in a Buick. . . . may as well have him endorse an I.Q. Smart Car be more entertaining.
1471,That makes me hopeful! He's in Montessori like yours--since 18mo. I put him in another school 2mo ago but going back next month.
1472,Looking for Halloween Decor? Shop at Scottsville Farmers Market! Our very talented crafters and artisans have what you're looking for.
1473,Sorry to hear that. Hope everything works out!!!!!!
1474,Air travelers being told to seek shelter from tornado at 
1475,Just got bryant for april fools! Hahahaha I had him thinking was dead lmao!
1476,"Wow, You so hit that on the head! I needed that."
1477,"I find it strange that we go to great efforts to track and categorize approved runtime env. @ work, but then ignore the web browsers."
1478,wen u tryn to rock somebody else swag nd it dnt look good on you
1479,That's good.
1480,"Someone told me that, by only having an agent, I wasn't really trying to get published. Ideas on how to be more proactive?"
1481,hello 
1482,Glad to be of service Kyle ;)
1483,"haha okay good, that's what ms. Di said but i just wanted to make sure"
1484,And Uncle too!
1485,A man's character is his fate. -Heraclitus
1486,"went and rented Footloose again, I should really buy it. (;"
1487,She and I are now going to meet monthly. Loads of cool possibilities. Gonna promo too. She's awesome.
1488,Its easier to get 
1489,"SheaMoí Naturelle is busy in our creative studio ""upcycling."" Stay plugged in...it's going to be chic, stylish, hot, bananas, swag..."
1490,in Florida at the Seminole Hard Rock Casino tonight. Can't wait for the VIP meet and greet
1491,"Ha, maybe so! At least something for "
1492,The French Mistake! God I love their acting!face in this ep!
1493,"Dude, you're so0o0o lucky you said no homo, I was about to drop so many fag bombs on ya bro."
1494,Hitler and Jesus are equally as entertaining.
1495,"ah that's awesome...small world! glad you're enjoying my stuff, I appreciate the hometown support!"
1496,"actually a tough decision, I don't have the number handy, call the creek and see what they have, maybe nighttime crowd showed"
1497,“: How do we practice? Must allow ourselves the time and space for practice 
1498,"I think I'm gonna start lifting up my shirt, showing off my gut, and demanding to be called The Fatuation."
1499,same problem with my potential burlesque names.
1500,It's all good! Thanks for thinking of us!
1501,Top food thinkers to present this Saturday. EWG's Ken Cook among the speakers
1502,Order sent to Jennifer in KY!
1503,"When you are weak, call on Jesus & you will be made strong. His "
1504,ALWC at 1030 this morning! We are ending the fast and kicking off ENCOUNTER WEEK! Don't miss it!
1505,"BIG NEWS COMING, STAY TUNED!!!!"
1506,"So I heard that new Madonna song again. Perhaps I judged her too harshly. I mean, she is pretty talented for a cadaver."
1507,"You have to move your headquarters to Belleville, Ontario...LOL"
1508,see u playin lol go to sleep
1509,I wish every day was negro day
1510,The only reason I had kids is because I used up all other excuses to get out of work.
1511,What's with Jennifer Lopez's ugly red dress?
1512,Fitness Center laundry facilities temporarily down...please bring your own towel thru 4/26. Thanks!
1513,Awaiting NTSB news conference on helicopter crash east of Las Vegas. The latest at 10.
1514,I just killed some chicken nuggets
1515,What are you guys screening for? Love to offer 15% off to come to Salute Wine BAr after the screening!
1516,bring your rosary and pray to grandma
1517,lol I'm waiting for this follower to get their LIFE TOGETHER! Lol
1518,And Fuck You to the lames that hacked my account you scum of the Earth inbreeding assholes!
1519,Today's my birthday(: I hope youre having fun in Miami(;
1520,no I was in the slippery rock tournament
1521,"-""Finish The Sentence"" Like a good neighbor, State Farm is there.. with? ("
1522,Now I will attempt to watch the dvr'd south park during halftime
1523,Ur welcome & thanks for mine too hun! :)
1524,Like our normal offers? Wait until you see what we've got planned for Monday.
1525,scientists are sexy?
1526,I wasn't aware I had any real choice.
1527,So fun at 
1528,Txt anyone im not busy at the moment. Msg me forr 
1529,You know what would be hella funny? To get 
1530,"The struggles I'm facing, The chances I'm taking Sometimes they knock me down but No I'm not breaking..."
1531,we should follow.....
1532,Good morning world! It is time to workout out and get your day started. I will be Gold Coast for cycling.
1533,I can't remember a longer feeling 2 week period of time than the one I'm in now.
1534,this is offensive to guinea pigs
1535,Heading for the Sea Boat Show. Anyone else?
1536,"Did Steve Carrel turn to his wife and say ""that was just okay"" about the opening.."
1537,“: Jean jacket. I need one. Now.” my thoughts exactly
1538,WTF Dish Network!?! Why won't you let me access my CSN+ channel!?! I want to watch the Bulls game!!
1539,"to you as well old ""Evanston"" friend."
1540,And mybest friend likes my other best friend. :/
1541,thanks for being here for me (: your an amazing best friend <3
1542,I haven't talked to you in forever ._.
1543,make me coffee! Please :)
1544,"I see. Well, blunt is good in my eyes."
1545,inside every pack of gum is a small child who wants to chew on their daddy's satchel strap
1546,"That's nothing new. I already saw ""Ben-Hur"""
1547,will discuss taking his law firm virtual and his subsequent feature in at 
1548,"""I'll feel ya up like my little fuckin turtle."""
1549,"GOT NEW SUPER DANK IN! FRESH & STICKY! Still Home of the 4 Gram Top Shelf, Highest Grade $50 8ths All & Every Day! Full Menu at WEEDMAPS.com"
1550,Sort yall I'm drink!
1551,10 days till Christmas...Oh my
1552,no double standard. 'Fair & unbiased' fox news would do the same to Oreilly or Beck if they started kissing babies.
1553,Good Afternoon Beautiful! Long time no talk. How r things?
1554,home finally
1555,"Impressed with Ubuntu 9.10 thus far...next up, installing NetBeans and getting my hello world on"
1556,Nice dude! Hahaha that's funny
1557,"Today's pizza : Chipotle Steak w/Roasted Red Peppers and Cilantro Lime Sour Cream, just $12. Free toasted ravs if you mention this. Tasty!"
1558,"In some ways, I envy my friends who don't know what's going to happen."
1559,About time don't you know its robbie cano alright now get going buddy we need your bat
1560,thanks for the help!
1561,I'm so telling mom.
1562,"Mosley should just retire after this. But i think his wife left him. And took half. So, u know what that means"
1563,Don't forget to check out John Clayton perfroming on Paul McCartney's new album Kisses on the Bottom.
1564,BOOM-BOOM-SHAKA-LAKA-BOOM-BOOM! BOOM-BOOM-SHAKA-LAKA-BOOM-BOOM! BOOM-BOOM-SHAKA-LAKA-BOOM-BOOM! Back at ya!
1565,i liked it but i think i needed to go back to a regular wallet. wasn't good to whip out at fancier places.
1566,"so y'all came to the gym to take pictures of you and your fat friend ""working out"" huh"
1567,"You know you want to follow us! Come on, even a reply would be good enough! We love you <3"
1568,"445 tweets generated 742,599 impressions, reaching an audience of 174,360 followers within the past 24 hours"
1569,Ah! Love him!
1570,A baby bump?
1571,Hardwork is the difference between success and status quo
1572,i could really use a tackle hug right about now....
1573,"Hydrate plenty while training in hot weather. Aquafina is refreshing before during and after, chocolate milk for recovery after!"
1574,"No such pipe, or this pipe has been deleted"
1575,😂😂😂 yea it Ben cancelled Wendy Williams show beat out Monique's show
1576,Cain only one with a REAL PLAN and one that ends the IRS and thus the mechanism designed to enforce ObamaCare. Perfect. 2 birds w/ 1 stone
1577,Should be ready to go right after Labor Day. :-)
1578,"Great show for you tonight 7-9 pm. Send your public safety questions to Frank Straub c/o , or tune in and call 736-0950"
1579,don't get too excited it was just a scrimmage! No opinions shall be formed regarding players until march
1580,hey so what is the buzz! now out in the media www.sendittomeokay.com
1581,we love you!
1582,Monday mornings are spent avoiding people who might ask about my weekend.
1583,I'm on my way out now. :)
1584,"Will do, thank you!!!"
1585,"except it's still Thursday night where I live (Seattle, WA)...... "
1586,The start is what stops most people. -Don Shula
1587,YouTube taught us that shit
1588,Listening to debate that 
1589,"Learn how to Start A Home-Based Business. March 10th - Pierce College, Los Angeles...www.thehome-office.com Home-Based Business Helene"
1590,I recommend using L-Carnitine pills! What supplements do you use?
1591,welcome to America.
1592,haha Kyla said it not me! ;)
1593,I'm Cambodia and I'm proud!!!! LOL
1594,never that! I've been crying on and off for over 12 hours. I think I'm gonna get a little drunk tonight! It's gonna b okay!
1595,crisis averted! They are good again!
1596,"Hell yea, come thru but you gon need a invite though"
1597,"Our next scheduled cleanup is February 18, from 8a - 5p"
1598,"Life is not about waiting for the storm to pass, It is about learning to dance in the rain"
1599,"Jamar Chaney has been added to my fantasy squad. Thx for the tip, fellas."
1600,Gary- the frogs and some other samples will ship today Kevin
1601,well he wasn't thinking of us LMFAO
1602,We Rushers Love Our Boys is trending.
1603,"yes we do and when we don't, u know something is wrong!! Haha!!"
1604,Go Wildcats! (That's for all my Duke friends...)
1605,2 fingers is the limit
1606,Cube's is going to get crazy tonight!!!
1607,I can't place outgoing calls! rep says there is an outage in the area!
1608,"- Try not to, because you give that person power over you. Hey Go Knicks!!"
1609,I think some have never had a major reaction so they aren't careful....
1610,In what ways have you seen healthcare technology improve efficiencies at your doctor's office?
1611,OR AG Kroger tells that agencies should face mandatory deadline to release records.
1612,Because they're chucking paper books or because they're producing more and more?
1613,yea i do also
1614,REAL SHIT ITS LIKE I NEVER STOPPED TATTN HMU IF U WANT 1 3106141754 ITS BRAND NEW INK 3 MAN SHOP 
1615,Add birthday wishes from Candy and Simon in Boston.
1616,' miss you <3
1617,"""When a thing is Funny, search it for a hidden Truth"" --George Bernard Shaw ... Remember; The Truth is the Truth wherever it comes from*"
1618,"Oh beautiful woman in lavender on the adjacent treadmill, hair pulled back and laces neatly tied, will you be my valentine?"
1619,is launching a campaign: new job for 2009!
1620,It is! Fog is one of those weather things that is just bizarre.
1621,Dude about to cry
1622,The 's article about academics on food stamps is behind their pay wall.
1623,Let see if I can have 500 followers by midnight tonight!!!
1624,AUSTIN AUSTIN AUSTIN AUSTIN AUSTIN AUSTIN AUSTIN AUSTIN AUSTIN AUSTIN AUSTIN AUSTIN AUSTIN AUSTIN AUSTIN AUSTIN AUSTIN AUSTIN AUSTIN<3 RT!:)
1625,show us
1626,"Truism: ""Blues is easy to play, but hard to feel."" - Jimi Hendrix"
1627,I have a problem... And I don't know what to do. :/ well I mean I do kinda but I'm not sure if that's still the solution. :c
1628,Keep Grinding Grizz!!
1629,Do U luv all the fresh prepared foods ? Good news the Carmel Winter Market will open Saturday Nov 19th thru May at the New City Center
1630,The unconscious wants truth. It ceases to speak to those who want something else than truth. ~Adrienne Rich~
1631,Babies come out the womb knowing the imp of consistency & persistence...my nephews cried 4 like 45mins str8 2 get outta the playpin lol
1632,Just made plans to go to my first ever game in May... looking forward to it!
1633,I know. It wasn't a popular decision. I need to try to find him online.
1634,they should put the Jamie Foxx show back on!!
1635,It looks like the Twins did not do so hot in their home opener.
1636,IS COMING TO LA. HALLELUJAH. ALL IS WELL IN LIFE.
1637,Yes! That's true… hadn't thought of that. Hope all is well Doug!
1638,Relationship is the social equity the results from effective marketing.
1639,Win V.I.P. access to Drake concert! Listen for all the details on Kiss 97.3! Goodluck
1640,ItCanAlwaysBeWorse although doesn't always seem like that when you're in the middle of the mess. Hang in there God loves you!
1641,Clintonville farmers market goes until noon!
1642,"April is earth month come and join the events sponsored by veda through out the month of april, visit www.facebook.com/vedasalonspa"
1643,"New Orleans, $18milion renovation starting this month."
1644,the ocean by zeppelin - Good get to work tune for a saturday.
1645,For Design & International recruitment in the games industry contact .uk or .uk
1646,"yep -- our stopped working after last big upgrade. As says, believe it had to do w/db structure."
1647,...or: Real Re-Animated Wax Corpses Who Feast on Each others Flesh and Their Soulless Daughters....of Texas
1648,Hey thanks for following me!ت I followed back!
1649,Congratulations! You working (and living) in the Bay Area now?
1650,"When in doubt, listen to "
1651,Is MEAN in the playoffs
1652,One of their best songs of all time along with Atomic Punk!
1653,"It's vulnerable to be your true self and let your personality shine...but, it's the only way to true success!"
1654,IR can allow the library to enter the scholarly publishing conversation -
1655,"Guys, treat your girls right when you have them because you may never be able to get them back once they leave no matter how hard you try."
1656,I could care less about what college he played for lol
1657,"LMFAO RT : You think that just cuz ur down to fuck me, I'm down to hit that?"
1658,Phx is totally dominating Nashville
1659,Thanks bro!
1660,I want a dang shamrock shake!
1661,Got new HTC EVO. Love phone. 2 issues. Miserbly short battery life & struggling with video calls with my kids who use skype.
1662,Some guy could cross my path that I might want to give access to my honey and vanilla flavored vagina...
1663,"Thank you for your RT's - we, so appreciate you!"
1664,Sweet and Spicy Roasted Chickpeas These sweet and spicy roasted chickpeas make a fantastic high-protein snack the kids will Read Full Pos
1665,Sounds like someone got his money's worth—if not more.
1666,it was an accident
1667,<33 I love you babe!!
1668,Like baseball? Want to win an iPad? Come root on the baseball team on Saturday at noon at WCTC Field.
1669,"Today was so beautiful, it just made you happy."
1670,"They (county, schools, etc) need to sit down w City and work out a solution that makes long term sense and everyone is a winner"
1671,Tonight is football night! It's Miller Time Lol
1672,"I married miss right! I just didn't know her first name was ""Always."""
1673,Congratulations to Mark Johnson on his second closing today!
1674,Artist Go Download The New Tracks SoundClick.Com/ZoeOnTheBeat Especially Download Pour Up Get It To 
1675,Anyone Wanna Call ? (: I'm Bored A'f..
1676,"I should be sleeping rn, but no I'm packing-__- ...so mad."
1677,"good thing 2am here is like 10pm anywhere else (err, and I dont just mean time zones)"
1678,In one ear - Cage the elephant :D
1679,Going to visit my number 1 dealer in the USA. Bringing them Sunday Lunch. Can you say
1680,What is order when the world is so chaotic? How can I be American and stay Patriotic? 
1681,"yes, I have been back for 3 months,"
1682,do they have it every day?
1683,my phone died damn
1684,"Pulling a Hemingway: ""Write drunk. Edit sober."" Judge on, little Bonhoeffer boys."
1685,lols same here copy cat
1686,The 
1687,Rick's reply to Herschel's 10 minute soliloquy took up another half of the
1688,"Pissed I can't get ""December"" ringtone on iTunes grrrrrrr"
1689,"yea I bet ... A lot of bby employees made the same progression.. Dan, Sammy, and I all went to Pnc along with others I dnt no"
1690,True that! :) RT : Go Padres! I can't wait to watch us sweep the dodgers on the home opener series. Who is going? -Ralph
1691,Cerus (NASDAQ: CERS) announced that it entered into a growth capital credit facility and a revolving line of credit with Comerica Bank
1692,hope the event went well tonight! Email me back with dates xo
1693,"On the road to Colgate for the hockey games, Soul Man & Gimme Some Lovin' both came on the radio."
1694,I LUV MY TWITTER BACKGROUND
1695,Please notice me kim!!! please
1696,HEY THERE. Hope your well!
1697,Follow on Twitter. The Father of Self-Deportation.
1698,same here cigar and wine. Cheers!
1699,"Feeling Good, Great, Etc., Etc..."
1700,“All journeys have secret destinations of which the traveler is unaware.” — Martin Buber
1701,Rudy Gay though he to real
1702,Lol I love the way keith smiles. From ear to ear
1703,that's real
1704,Sushi Monster: Math App for iPad. Have to play a little more but looks cool.
1705,That voice sounds firmiliar
1706,Last night's episode was brilliant! So grateful to have been a part!
1707,Omg lmao! alright man what ever floats your boat. aha
1708,me too haha
1709,Thats All I Really Wanna Do-Kelly
1710,A big thanks to for today. I'm so proud to have Timico in Newark.
1711,i love you.
1712,Fuck I just want to stay in bed for once !
1713,Dog park Sunday is going on
1714,That Jay line is my fav. It got me thru a lot of hard times.
1715,Watching the bachelor with
