doc_id,text
3149,"But supporters nearby chanted ""We love Obamacare,"" embracing the term used derisively by opponents. People lined up 72 hours in advance to get one of the limited number of public seats in the courtroom for the arguments."
3150,"A general health clinic sponsored by MedWorks, its first on Cleveland's West Side, will offer other free care Saturday, June 11, at Neighborhood Family Practice, 3569 Ridge Road. Physicals, lab tests, prescription medication, X-rays, mammograms and HIV and PAP tests will be provided, along with educational lectures and nutritional advice."
3151,These were different.
3152,A proposal to limit scholarship offers until July 1 after a player's junior year was defeated last year by the NCAA legislative council because it was deemed unenforceable.
3153,"The elected officials, however, say they have made efforts to limit their spending on taxpayer-funded travel, cellphones and other expenses in the tough economy."
3154,"The new service, brought on by the merger with AirTran Airways last May, will have no effect at Cleveland Hopkins International Airport, where all Southwest flights will continue. The airline has about 11 percent of all passengers at Cleveland Hopkins."
3155,"Scott Borchetta, the veteran Nashville music executive who signed her at age 16 to his nascent Big Machine Records label, is impressed at how she's handled the success she's achieved in the last four years, becoming the biggest selling act in all of pop music."
3156,"He wants a new videogame system, which his mom and I refuse to buy because Santa just delivered one this past Christmas. If he wants to spend his own money this way, I'm fine with it. But he's short by about $150."
3157,"Cordella said he didn't know yet which commentators would call high-profile events like track, swimming and gymnastics for the OBS."
3158,"Meanwhile, they were 32nd in a 32-team league in third-down defense and were 29th in red-zone defense, and the Greg Manusky Era of defensive coordinating lasted only one year."
3159,"Landing Target would also be a coup for Adams, a mayor in need of a political victory. Adam has taken a lead role in recruiting Target, according to people involved in the talks. He or his people have met twice with company officials in the past three weeks."
3160,"And let’s start with the “B” word first, because Tannenbaum must have used it about 178 times as he introduced Tim Tebow as the newest Jet. This was the message from Florham Park, one that the Jets hope Mark Sanchez — and the few thousand fans heading out to buy their No. 15 jerseys Thursday morning — hear loud and clear:"
3161,"It's just what's needed if you're serving a seafood salad or pasta. It's great with vegetable soups, beans with tuna and grilled salmon. Who knew easygoing Trebbiano could have this kind of elegance and balance? At $13, it's a small miracle."
3162,"A few months ago, when Orange County Sheriff's Deputy Lance Christensen received a call from the county's Special Enforcement Team about someone hiding a sock in the bushes on Meandering Trail in Las Flores, it was particularly troubling."
3163,"“Hope you guys know that you don’t have to take this pain by yourself, your surrounded by people who love you and care so much. These kids touched the lives of thousands of people, and will never ever forget these young men,” he wrote. “We love you guys.”"
3164,"""We addressed the biggest shortfall last year,"" he said."
3165,He drove a two-run shot onto the balcony on the fourth level of the Western Metal Supply Co. brick warehouse in the left-field corner with one out in the fifth. Both were off rookie Joe Wieland (0-4). Rickie Weeks was aboard on a walk before Braun's second homer.
3166,"As part of the school’s third grade class, which raised the most donations for the project among Kidder students, Kaycee Mongalier and Rylee Cox were among the first students to try out the new equipment."
3167,The rap mogul doesn't like outdoor shoes ruining the floors of his Miami mansion so shocked guests when he made them change their footwear before they entered a bash he recently threw at the property.
3168,"Toma Pirslin was supposed to meet Achilli for lunch on March 14, at Hannegan's. Pirslin drove from Capitola, where he, too, is known as a charismatic town character who spends a fair amount of time in the local taverns. They didn't have much on the agenda but booze, their birthdays and baseball."
3169,"""Hi Bud: The Browns are one strong draft from competing and winning in the AFC North. Give them another year and talk Pat Shurmur into hiring an offensive coodinator. Next year will be very different."" -- Richard Young, Custer City, Pa."
3170,"If Goodell aims to move on from the bounty case, the NFL Players Association might not let him: The players have three days to appeal, and NFLPA head DeMaurice Smith said the union would fight the ruling."
3171,"Towson would join several other high school, including Franklin, Woodlawn, Catonsville, Lansdowne and Hereford, in having an artificial turf field."
3172,"""When they present those options to me, I will make a decision on what I think is best for the future of the Transportation Trust Fund. And those are two separate issues,"" he said."
3173,"A: No, I mean, there’s always a chance you can add guys, but our guys are out looking at juniors right now."
3174,"There were robberies, shoplifting teenagers, customers who seemed hostile. But rather than erecting a plexiglass barrier or iron bars, she folded over and bowed. An-nyoung-ha-se-yo, gam-sa-hap-ni-da, she'd say, as you would in Korea. Hello, thank you. It caught on with the little kids, and soon, even the ones who viewed her with suspicion began reciprocating, bowing to her from halfway down the block."
3175,"""The guys went and tried to do their own thing a little bit,"" Haith said, adding, ""We've got to get back to understanding that execution is so important, and one guy's not going to win the game. There's not a shot that's worth 15 points."
3176,"""You still have to run for office,"" Austin said. ""I've seen too many people with great r sum s who couldn't communicate with a fly."""
3177,"Next up for the Lions is tomorrow’s 7 p.m. game at Montgomery (3-4), and Mattes said it’s all about putting a full game effort in."
3178,"When former Browns' personnel man Pete Garcia hired Isiah Thomas as head basketball coach of Florida International University in 2009, the FIU athletic director said, ""No one thought we could pull this off."" Friday, he fired Thomas after a three-year record of 26-65."
3179,"Former 13th District congressional candidate John Guarini, also a city taxi inspector"
3180,"""At tastings, tempranillo is the most popular wine on our table, but that froth hasn't developed in the market,"" adds her husband, John Giguiere."
3181,"Protesters eventually moved to the sidewalk about 9:20 p.m. after about 10 officers walked toward the group. A few people said they were heading to City Hall, while others insisted they'd stay in Shemanski Park. Officers talked to the remaining group for about 20 minutes and then left."
3182,"Both surveys focused on people over age 50, a group that has a higher than average rate of CAM use than the rest of the population -- 44 percent versus 38 percent, according to the most recent National Health Interview Survey administered by the Centers for Disease Control and Prevention."
3183,"The 120 colleges will be narrowed to eight to 10 finalists by September and a jury will select a grand prize winner and four runners-up, to be announced in March."
3184,"EL DORADO 48, RIVER CITY 45"
3185,"On a ""can't miss"" for him at the Con: ""The best part about Comic-Con are the things you DON'T know you're going to see. You never know when you're going to find yourself sharing an elevator with cast members from ""Smallville"" or breaking bread at a table next to multiple Power Rangers or washing your hands next to the original TV Incredible Hulk. I've done all that and seen Ash from Housewares strolling by eating ice cream, and stood in a snack bar line with comedian Patton Oswalt. When you go to SDCC, keep your eyes open. There's always something cool to see."""
3186,"Claude Rains. Hollywood honors supporting actors – Walter Brennan won three times. So why did the great Rains – nominated for “Mr. Smith Goes to Washington,” “Casablanca,” “Mr. Skeffington,” “Notorious” – never win?"
3187,"A committee of seven North Portland neighbors considered 24 applications and awarded $20,000 from the North Portland Neighborhood Services Grant fund. The money comes from the North Portland Trust Fund, a community fund supported by the Portland Internatioal Raceway and the Office of Neighborhood Involvement Small Grants fund program."
3188,Reed College in Portland will test the iPad this fall in a political science class on the origins and effects of the spread of nuclear weapons.
3189,"Even before he was the larger-than-life Democratic leader and county commissioner, Jimmy Dimora's political practices invited scrutiny. Swap a few words in the opening sentence of a front-page Plain Dealer story from May 1992, and it could have been written yesterday."
3190,"""If there are fewer jobs available, fewer people come,"" said Morones, president of Border Angels, which provides water to migrants crossing the border."
3191,CIM Group officials could not be reached for comment Sunday.
3192,"The board of freeholders must vote to approve awarding the contract, according to Puglisi."
3193,"Highs Friday and Saturday are forecast in the upper 60s, still above the normal highs in the upper 50s for this time of year."
3194,"The national numbers mask regional differences. Foreclosures are rising sharply in 26 states in which courts oversee the process. A report last month by RealtyTrac showed that bank repossessions in February dipped slightly nationwide. But they soared in Massachusetts, North Carolina, Florida and Georgia, among other states."
3195,We thank our server for giving us the time to tally all the botched fundamentals and call this bistro experience a bona fide flop.
3196,"Sproles came up big on a night when the Chargers played the final 2 1/2 quarters without lead running back LaDainian Tomlinson, who stood on the sideline in obvious discomfort from a groin injury."
3197,"Great destinations, and friendly people?"
3198,"In response, reality producers have tended to up the ante in terms of the pressures they put on contestants in order to elicit extreme reactions from them, says television scholar James Bennett, author of Television Personalities: Stardom and the Small Screen."
3199,"If not for NJIT, the Hawks would hold the distinction of the state’s worst team. After a shaky start, Dave Calloway’s team sank on the back of a 4-10 finish. But the offseason brought worse news as four players — including star Travis Taylor — left the program. One, Justin Sofman, quit because he couldn’t take the ""culture of negativity."" Ouch."
3200,"If you don't get paperwork or a call from an insurance adjuster, something is wrong. Follow up with your boss."
3201,Democrats said they would have future public meetings with the Republicans if the tie-breaking member was “involved” but not necessarily formally appointed. Republicans agreed to invite Rosenthal and proposed two dates the Democrats had suggested earlier.
3202,"The girl’s father said yesterday she was conscious and alert, and is expected to make a full recovery."
3203,"-- American Express Platinum Card provides no-charge access for you and up to two guests at ""participating"" worldwide airport lounges operated by American, Delta, and US Airways on the day of flight when you're ticketed on the airline, with locations in most big U.S. airports. This card also offers no-extra-charge enrollment in the top level of Priority Pass."
3204,"The human cost of the mission has also translated into what many Canadians describe as a new respect for the military. A roadway in southern Canada used to transport Afghanistan casualties to a coroner's office was dubbed the Highway of Heroes, after crowds lined overpasses to pay their respects."
3205,"Wet eyes and tissues were abundant throughout the red theater seats of the nearly full Orpheum, but laughter was equally abundant."
3206,"Willamette's Grant Piros had a big javelin throw at the Willamette Invitational. Wouldn't you know it, Piros, like Hostetler, Yurkovich and Oregon's Alex Wolff, is from Newberg High School."
3207,"Court records show Julia Hudson told police she didn't take him seriously. But she also told police, according to court records, that they continued to see each other on and off, and that the week before the murders, she had sex with Balfour at a South Side motel, a fact that the defense could seek to exploit."
3208,"Despite the political firepower at the summit -- which included the leaders of Europe, China, Russia, Brazil, India and the United States, among others -- meeting was overshadowed by political turmoil in Greece and worries about Italy, which accepted IMF supervision of its reform efforts."
3209,"Doesn't Romney recall that one of the great political feats of former President Ronald Reagan was that the conservative Reagan won lots of blue-collar votes in Michigan? The sunny Reagan didn't do it by taking cranky potshots at labor every chance he got. Yet here was Romney, warning ominously Friday that ""as we look forward, it's important that the UAW takes care not to impair the long-term future of the industry."""
3210,"The ladies group has been meeting at the restaurant every month, but Turner Thompson said she was not sure the group would return."
3211,Critics have questioned whether doctors favor drugs made by companies that pay them consulting or other fees.
3212,"""It's pretty exciting,"" Barczykowski said. ""This is the largest group we've ever had. Over the years, it has developed its own momentum. Now, we've got people getting their families and coworkers involved."""
3213,"The scandal has tamed the tabloid press, at least temporarily"
3214,"The presentation, headed up by township engineer Annina Hogan with input from Municipal Services Director Nick Pileggi, discussed the continually deteriorating conditions of the township’s infrastructure."
3215,"Finally, one young man connected and tore a small hole, spilling some candy. A few kids scrambled for it, but more work was needed. Another youngster swung, hit and the candy spilled out. All of the children rushed to grab the sweets."
3216,"Police and SWAT team members swarmed the 3600 block of Rogers Ave., just up the hill from the historic mill town's Main Street, and blocked off a section of the road after receiving a call about 5:20 p.m. from a custodian at the church, who said he'd found two women in a church office suffering from gunshot wounds."
3217,LANSING  Gov. Rick Snyder has signed into law a bill making motorcycle helmets optional.
3218,"At 352 feet tall, Perry's Victory and International Peace Memorial is the most recognizable attraction on South Bass. Built in the early 20th century to commemorate the successful Battle of Lake Erie, fought 100 years before, the tower offers spectacular views of the island and lake. Unfortunately, the observation deck has been closed since 2009 for repairs to the tower, deck and base."
3219,"""He's not a choir boy,"" Gough said of his client, who was on parole from a child molestation conviction at the time of the killing. ""But he's not a murderer. There's a very real chance that the murderer is walking the streets gloating that she got away with it."""
3220,"Kleem is now cooperating with federal prosecutors. (See document viewer below to read details of Kleem's own plea agreement, including his agreement to cooperate with federal investigators. Click on Notes tab to follow the various schemes)."
3221,"""We don't just open up a federal investigation because I want to,"" Turgal said in a recent interview. ""The FBI's mission, along with our federal, state, local and tribal partners, is to protect the public. I balance that every day with the civil and constitutional rights of everyone out there."""
3222,"Kitsch is signed on for a total of three ""John Carter"" films, which will be made if the box office rolls in for the first. Between films, he has a real home in Austin, Texas, and is building a new one as we speak."
3223,"6362 Waterman Av, $628,000"
3224,"Waterloo was in the midst of the two-hour consolation, which the Bulldogs won 16-6 over Valmeyer, when the rain started. The skies cleared for a few minutes, but when the drizzle started again prior to the first pitch of the title tilt, the coaches and umpires got together and called the game."
3225,"Putting it that way was clever. It made him sound reasonable and moderate. But his phrasing hinted at a Catch-22, because the only way any such system can be proven is to test it, and that requires money. Many feared that under this administration, the unproven would always remain so."
3226,"4. Now, you should have a working triptych that opens and closes. Cover the inside cardboard with scrapbook paper and embellish it with photographs, artwork and little mementos. Remember to keep items on the inside two-dimensional so you can close your triptych, if desired."
3227,"DeMaio, a Republican, serves on the San Diego City Council representing District 5, including the communities of San Pasqual, Rancho Bernardo, Carmel Mountain Ranch, Sabre Springs, Scripps Ranch and Mira Mesa."
3228,"Perhaps because of the heat, Springsteen starts out with four rousing songs in a row: a taut cover of the Clash’s anthemic “London Calling,” followed by “Badlands,” “Night” and “She the One.” Later highlights, though, come from two moodier, rarely played songs — “Racing In the Street” and “Trapped” — as well as an remarkably buoyant “Johnny 99.”"
3229,So he began investing with racing syndicates -- groups of people who put their money together to purchase horses. He started with West Point Thoroughbreds and immediately got a taste of success when the West Point-owned Mr. Fantasy won a prestigious race at Aqueduct in New York in 2009.
3230,"“The attempted robbery, this was not an initial charge,” Hudson said. It is still early in the case and she has not yet received all of the discovery, she said. “I would be interested to see what kind of evidence they have to support such a claim.”"
3231,"My favorite was Blige/Bocelli, followed by Pink."
3232,"As a sellout crowd expelled 19 years of frustration, the Los Angeles Kings made history Sunday. They are the first No. 8 seed in NHL history to eliminate their conference's top two seeds in the same postseason."
3233,"This area is known for desert bighorn sheep, Nevada's state animal. We were lucky to spot an impressively horned male, which shared his space with us for a bit — at one point, he was as close as 15 or 20 feet — before he disappeared into the rocks. You might also see ground squirrels, rabbits, antelope, coyotes, wild burros, lizards, chuckwallas, Gila monsters and, of course, rattlesnakes (pay attention to where you walk) and a plethora of birds."
3234,"“They were just looking at Craigslist and some open websites like that. It wasn’t exactly clandestine chat rooms and things. So if you times that by the whole country times maybe six months or a year, and then if you mix in the harder-to-know things like elephant ivory, you’re talking about a pretty robust Internet-based wildlife trafficking operation in the United States.”"
3235,"6624 Towne Woods Dr, $292,000"
3236,Stevenson said he was merely coming to Cardinal's aid.
3237,"The two crane operators gently hoisted the giant beam above the semi-truck, which then backed slowly onto shore. As soon as the beam was lowered to the barge's 52-foot-wide deck, four carpenters leaned ladders against the 8-foot-tall I-beam, climbed on top and fastened posts into beam holes so safety cables could be strung across the top of the beam."
3238,"In general, Hood's plantings are simple, confined to the ferns, redwoods and eucalyptus that were already on the site. ""The combination of redwoods with grassy sand dunes talks about the ecology of the area,"" says Hood. ""Low points were wet and the high points dry and that determined what could grow."""
3239,"""It was crazy before,"" said Ben Hokoana, a veteran guide with Maui Mountain Cruisers. ""Much safer now."""
3240,"Agami is survived by his parents, Beth and Itzhak, sister Shaina and brother Ilan, all of Parkland, Fla."
3241,"Patterson stood at the pass, helping plate dishes and supervising. When a dishwasher dropped a spoon and shattered the operating-room-like aura, Patterson whispered, ""Hush!"""
3242,"On Tuesday, Reines said employees without applications on file will be asked to fill them out. That way, it will be easier for the new county executive and 11-member council to combine human resource operations when they take over in January."
3243,"NEW YORK—Palladium tumbled 5.5%, while silver fell 2.7%, as weak manufacturing data from China sparked fears of lower demand for precious metals with industrial applications."
3244,It was also a short walk to downtown and the riverfront.
3245,"Next, I took the site for a test drive, starting with my home problem du jour, my most recent, cardiac-arrest-prompting air conditioning bill."
3246,"--Deer Valley Community Center, 2001 W. Wahalla Lane, 6 to 7 p.m., Thursday, May 3."
3247,"As for getting companies to consider you, it starts with convincing yourself. Where do you see yourself working in corporate America? What jobs have you identified that you are confident you could do successfully?"
3248,It's unknown how this current team will react to being the overwhelming favorite -- this is a position that not many of the players on this team have ever faced professionally.
3249,"I have two volume controls. Both of them work. I have a remote that turns the monitor off and also switches modes (don't ask), I have a remote that controls the sound system, I have a TiVo remote that I use when I am actually watching television, a Blu-Ray remote for that segment of my entertainment system, and an Apple TV remote, so damned small it gets lost constantly."
3250,Our picks: 1. Kyle Busch; 2. Keselowski; 3. Harvick.
3251,"Hey, Tony: Why does the coach consistently put Montario Hardesty in? He runs for 2-3 yards and falls down, even without being touched. Chris Ogbonnaya is more eager to make a play than just collect a paycheck. -- David Brown, Elyria"
3252,"“I was pretty sick the first two days, but I'm feeling much better now, thank you,” said Lymberatos, who said his fatigue was mainly caused by the 12-hour time difference between the countries."
3253,"""I'm not guilty,"" he said."
3254,The Times will have continued coverage from Angels' opening night here at Sports Now.
3255,"""Too often we see the children are the victims of the violence,"" she said."
3256,"What we haven't done is attack the underlying debt problem, admit that demographics and past spending are making Social Security an unsustainable Ponzi scheme, or recognize that entitlements increasingly are taking over the federal budget."
3257,"""The argument that compensation for personal labor is not taxable income is both frivolous and has been rejected consistently by the courts and the IRS,"" Garten said."
3258,OCEANS
3259,"As it stands, he'll be remembered for rezoning reform (huh?), the congestion-pricing debacle and a naive reliance on Albany to keep its word regarding mayoral control of the public schools."
3260,"The cons: People keep comparing her to Adele because she has chubby ankles. And her back-story about being unable to sing for two years on account of mold in her house could inspire one of the less trustworthy contestants to smuggle fermented asbestos into her dressing room. Hey, anything is possible in the cutthroat world of show biz. I sometimes watch ""Smash"" after ""The Voice""!"
3261,The Grizzlies' victory over Orlando in their finale Thursday dropped the Clippers to fifth in the West and cost them home-court advantage in the first round.
3262,"Dillon Soliben, the only other state qualifier for the Tigers, lost 9-6 in the first round to Johnny Gosinski of Glenbard North, then lost in a wrestleback to Abel Rios of Zion-Benton."
3263,"""I did an OK job of getting out of it,"" Smyly said. ""It's always been easy for me to stay focused and not let it get to me."""
3264,But only a little.
3265,"ø•Last Sunday, we saw Meryl Streep win the Oscar. This Sunday, you can watch her daughter Mamie Gummer on The Good Wife (CBS, 9 ET/PT), as her Nancy Crozier once again annoys Alicia."
3266,"Alex Godair (.357, 10 RBIs) and Alex Godair (.333, seven RBIs) are among the top hitters for Granite City. Senior Matt Burton (.296, seven RBIs) has boosted his numbers in recent games."
3267,"On Wednesday, legal experts and others who work with ex-inmates urged support for an Illinois House bill that would revive a way to reduce prison populations through early release for good behavior. But a representative for Gov. Pat Quinn says he won't reverse his suspension of that measure without changes."
3268,"--LF Brett Gardner, who was placed on the disabled list after straining his right elbow while making a diving catch Tuesday, said he made the injury a little worse when he attempted to take batting practice the next day. ""I'm on the 15-day DL, so there's no point in me trying to hit in two or three days. I'd like to be hitting in eight to 10 days in a perfect scenario,"" Gardner said Thursday. ""That would put me on track to come off the DL on time."""
3269,The official said a curfew will remain in place again Saturday around the ministry.
3270,August 2000: Gerald Ford suffers small stroke while attending the Republican National Convention in Philadelphia.
3271,This is the Ohio congressional district map that is to be used for the 2012 election.
3272,"The fourth school, Ball State, appears to be the state's only major program without a question mark at quarterback. Two-year starter Keith Wenning returns and is expected to start in the fall. Ball State's spring game is April 21."
3273,"Children under 15 would be barred from rallies, which cannot be staged near schools, hospitals or places of worship. Protesters could be fined up to 20,000 ringgit ($6,200) if they break the rules."
3274,"Size: 86,000 square feet, including a grocery"
3275,"Despite Rigolo's urban setting, it aims for a French country feel, with lofty ceilings, light wood accents and big, homey flower displays near the front. A play area for kids, complete with a miniature table, sits in the rear of the store."
3276,"Soon after drafting the 6-foot-2, 215-pound Toon in the fourth round out of Wisconsin, Saints assistant head coach Joe Vitt mentioned that New Orleans liked Toon's pedigree and polish."
3277,"After he tracks down Colm O’Connell, the Irish priest who has been training the 800 meter record-holder, David Rudisha, Finn emerges more confused than informed."
3278,"Ritz-Carlton contends the target only applies to a new two-year period. Thus, the next period for consideration should be 2010 and 2011, the lawsuit said."
3279,"The District Attorney's Office could also decide at a later date to seek the death penalty, where it would have to prove that the aggravating circumstances in the case ""so substantially outweigh"" the mitigating circumstances that the appropriate penalty would be death."
3280,"The company used deceptive and misleading direct mail and telemarketing campaigns designed to fool consumers into thinking they were talking to dealers or auto manufacturers, and portrayed service contracts as more comprehensive than they actually were, the plea says."
3281,Taylor added his 16th and 17 points of the half to make it 39-34 Mizzou at the intermission.
3282,"As the decades passed, Amgen's drugs became so widely used that some relatives of the company's original group of employees became patients who relied on them. And in his late 70s, Rathmann himself became a dialysis patient and took EPO."
3283,Arpaio's decision makes it likely that the two sides will face off in federal court in what both parties expect to be a lengthy and expensive court battle to settle government allegations that Arpaio's deputies discriminate against Latino residents.
3284,-- Kim Melton;
3285,"CLEVELAND, Ohio -- One volatile -- and strangely prescient -- comment stands out among dozens of colorful (and frequently profane) statements uttered by Jimmy Dimora, Frank Russo and contractor Michael Forlani, according to a new 91-page indictment (pdf)."
3286,"Forest Park Station, 1706 NW 24th Ave."
3287,"Instantly, Brodeur and his bill became a national joke. Even gun owners and NRA members objected to his attempt to trample the First Amendment."
3288,"""The only thing I worried about was how they're going to really disappoint that guy,"" Wainwright said. ""They better have something cool for him. He did an amazing job. That surprised me."""
3289,and is officially opened by a lucky spectator picked from the
3290,"For the On the Rocks singers, it's been a fast climb from performing outside on campus to appearing on a national TV show."
3291,"On a simple set of folding chairs flanked by ferns, Galifianakis interviews celebrities with deadpan insults and blatantly condescending questions. He's asked Bruce Willis if Ashton Kutcher is the favorite of his kids. He's called Jimmy Kimmel ""Timmy Kimbles"" and told him he has ""girl lips."""
3292,"In other trading, the Russell 2000 index of smaller companies fell 4.22, or 0.8 percent, to 523.71."
3293,"This rate, called the ""blue-chip swap rate,"" fell to 5.69 Argentine pesos per dollar, a 29% discount to the official rate, on April 18, two days after the announcement. That was the biggest discount since ..."
3294,"øAgribusiness, Cowen says, has made good food ingredients available, along with the drawbacks it has spawned. He uses this analogy: ""The printing press brought us both good and bad novels, but was a cultural boon nonetheless."""
3295,"According to McCollum's office, it is legal for businesses such as TFR to collect upfront fees as long as they don't lead consumers to believe they are affiliated with the attorney general's office."
3296,"CAMDEN COUNTY -- Former Sen. Wayne Bryant, once a political powerbroker who made hundreds of thousands of dollars in public positions where he performed little work, will earn between 12 cents and 40 cents an hour when he is assigned to a job in federal prison."
3297,"Those listed as event co-chairs include Fedeli and his wife, Maryellen, Brecksville Mayor Jerry Hruby, dairy products company owners Joe and John Miceli, Invacare CEO Mal Mixon and his wife Barbara, and Forest City Enterprises Co-Chairman Emeritus Albert Ratner and his wife, Audrey."
3298,"The church's resonant acoustics should add to the specialness of the event, presented by Stanford Lively Arts."
3299,"I am writing this in response to the ""Bullying"" article. I believe this article helps show that people need to realize that bullying is a serious problem."
3300,Missouri Avenue. It's across Konzen Court from a five-acre property Arnette Pattern owns at 3203 Missouri Ave.
3301,"They described it as a place where beaches and sunshine are in abundance but jobs and resources are scarce. They yearn for the taste of authentic Filipino roasted pork, called Lechon, and to see their families again."
3302,"6. Set a saucepan over medium-high heat. Add the purée and cook, stirring constantly until thickened, about 10 minutes. Add broth and epazote, if using, and bring to a boil. Reduce heat; let simmer for at least 30 minutes. Add salt to taste."
3303,"1475 NW 124th Ave; 2,297 square feet; on 6/22/2011 for $330,000"
3304,"The Sphinx Ranch Gourmet Gift Market on Scottsdale Road has been selling Arizona-grown dates and nuts since 1951, recently adding Arizona wines. Paul and Cora Messinger opened Messinger Mortuary on Indian School Road in 1959, along with the area's first ambulance service. Papago Plaza shopping center opened in 1959, and Scottsdale Fashion Square and Goldwater's Department Store opened in 1961."
3305,"True, most programs take place indoors, and that's fine. Where art is concerned, why be literal? Music, theater, dance and other creative works all flourish in the mind, where fresh, invigorating ideas burst into blossom."
3306,"Eric Mangini, who is acknowledged to be the guy who tipped off the league office to his former team’s rule-breaking habits when he was the Jets head coach, yesterday said he regretted the decision to out the Pats."
3307,"From a distance they might suggest the abandoned eggs of a prehistoric monster, or perhaps something more excremental. A closer encounter reveals shimmering colors -- iridescent pink, gold, lavender and blue -- on their inward-facing sides."
3308,"Some of the best perspective I've ever heard on the Spurs came from then-Spurs player Brent Barry, back in 2007, during the team's run to its fourth title since 1999. I asked Barry about the Spurs' lack of celebrity, about how the only flash they wanted was the golden glare from the Larry O'Brien Trophy."
3309,"Anderson's great-grandmother Margaret Anderson — who managed a hotel on the site of what's now the Hollywood & Highland Center, where the Academy Awards are held — built the Beverly Hills Hotel for $500,000 with architect Elmer Grey."
3310,"Watson also was involved in the formation of Rancho Palos Verdes, City of Industry and Carson. He worked for Carson from the city's incorporation in 1968 until 2000."
3311,"Source: Adapted from ""Martha Stewart's Wedding Cakes,"" by Martha Stewart with Wendy Kromer (Potter Books, 2007)."
3312,"øTurning circle diameter: 38.5 ft. with 16- or 17-in. wheels, 39 ft. with 19-in."
3313,Mulcahy was fired from Rutgers after revelations about spending and secret deals involving the school’s football program.
3314,"The panel, Expanding Opportunity Through Volunteerism, was hosted by the U.S. Department of Labor as a way to encourage projects that connect unemployed people with jobs."
3315,Wine is simply part of the fun - whether you're soaking up the charm of low-key tasting rooms or diving into the lists at wine-loving restaurants.
3316,POLITICS
3317,"What Palin was -- like millions of other smart, attractive, reasonably charismatic Americans -- was utterly unprepared to become the leader of the free world."
3318,Here's her winning recipe:
3319,"In addition to referring the cases to the Vatican as required by church law, the Legion said it had referred cases to police where civil reporting laws require it. It's not clear, however, if any law enforcement action was taken given the statute of limitations may have expired for such old cases."
3320,"The team is very young, which bodes well for the future, although the co-captain and Cacchione Cup winner, Marissa Cohen, graduated this weekend. However, the other captain, Jennifer Kuder, is a junior who is returning next year. She did not qualify for nationals, but she oversaw the barn and the team members who reported every day at 5 a.m. to clean stalls and do other chores."
3321,"""After 15 or 20 years of war, everything was destroyed there,"" he said. ""Even before the war it was hard to find textbooks in the rural part of Africa."
3322,"Najara faces numerous felony charges when released from the hospital, including vehicular manslaughter, vehicle theft, felony evading and parole violations, Bettencourt said."
3323,"""The rates charged by lenders is doing terrible damage to the British economy and ultimately the banks themselves,"" said Vince Cable, the leader of the opposition Liberal Democrat Party. ""It's ultimately a very short-sighted and selfish approach."""
3324,"KANSAS CITY, Mo. -- The Indians almost non-existent offensive showing in the first five games of the season has not gone unnoticed."
3325,"""Life has improved for 10 percent,"" he says. ""So 5 percent are super rich and powerful, 10-to-15 percent are comfortable, but 80 percent still live in the Middle Ages."
3326,"Lorenzo Dobyne, 24, of Middleburg Heights, and Lawrence McKissic, 28, of Cleveland: Sentencing today by Judge Janet Burnside. A Strongsville police officer saw the two men involved in a drug transaction Dec. 3 in the Walmart parking lot on Pearl Road. McKissic was shot by the officer, who said McKissic reached inside his jacket after he was ordered to show his hands. Police confiscated crack cocaine. Dobyne pleaded guilty to two counts of drug trafficking, while McKissic pleaded to trafficking and possession."
3327,"That could take a while, Herndon said, noting water buffalo milk was allowed in 2003 but it took another six years before all the tests were validated and accepted."
3328,"The opening reception is on Friday, May 11 from 8-10 p.m. The public is welcome, admission is free and refreshments will be served. An added attraction for the opening will be a short performance by Robert Argasinski, a 13-year-old piano virtuoso and student of Sophia Agranovich, Julliard School graduate."
3329,"“I considered my options carefully — and the choice was clear,” Bershad said. “I didn’t want to go through an operation or the loss of my kidney.”"
3330,Both statistics are tops on the team.
3331,"“The bottom line is that it doesn’t matter how many laws we pass if those responsible for enforcing them refuse to do their duty—as was the case in Fast and Furious,” Sen. Charles Grassley of Iowa, the ranking Republican on the committee, said in a prepared statement."
3332,"PISCATAWAY — If you're hoping to see Snooki's $32,000 appearance at Rutgers University tonight, don't bother."
3333,"Recently in Chicago, in what is believed to be the first documented case of its kind in the U.S., a transplanted kidney that was failing was removed from a patient while he was still alive and given to somebody else."
3334,"Even then, the market is expected to take its time."
3335,"The Flyers know all they need is a split in New Jersey to regain home-ice advantage, and push the drama of this regional rivalry even further."
3336,"“It looked like he tripped over the fullback’s foot,’’ Tom Coughlin said. “But he’s fine.’’"
3337,"Fortunately, it is director David Fincher, one of the boldest and most talented directors working in Hollywood today, leading us down the well-worn path that is ""The Girl with the Dragon Tattoo."""
3338,"Without an infusion, the commission says it may have to close some homes next year."
3339,"The next day, Hogan met with U. of I. board Chairman Christopher Kennedy to discuss his plans to step down."
3340,"showcase their music in the businesses around Courthouse Plaza. Features blues, folk, Celtic, pop and other styles of music. Courthouse Square, Prescott Downtown Partnership and Yavapai County Courthouse Montezuma and Gurley streets, Prescott. Free. www.ackershowcase.com."
3341,"14200 block of Newport, vandalism"
3342,"By now, people know Tebow enough to realize he wasn't playing football for the fun of it, or to be somebody's homecoming pushover. He might have been the new kid in school, but that didn't stop him from pushing his teammates to excel. In one case, literally."
3343,"Darell Krasnoff, managing director of Bel Air Investment Advisors in Los Angeles, said the market had been running too far ahead of the economy and that the mixed data are making some investors uneasy."
